STATION,DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT_TYPE,SOURCE
72509014739,2019-01-03T08:54:00,29.87,34,38,0.01,-RA:02 |RA |RA,,,86,29.87,BKN:07 18 OVC:08 26,29.84,10.00,36,240,,8,MET11001/03/19 08:54:02 METAR KBOS 031354Z 24007KT 10SM -RA BKN018 OVC026 03/01 A2987 RMK AO2 SLP115 P0001 T00330011,FM-15,7
72509014739,2019-01-03T09:54:00,29.88,34,38,0.01,-RA:02 |RA |RA,0.00,5,86,29.87,FEW:02 13 BKN:07 22 OVC:08 50,29.85,10.00,36,VRB,,5,MET14501/03/19 09:54:02 METAR KBOS 031454Z VRB04KT 10SM -RA FEW013 BKN022 OVC050 03/01 A2988 RMK AO2 RAE19B52 SLP116 BINOVC P0001 60002 T00330011 55001,FM-15,7
72509014739,2019-01-03T10:00:00,,34,38,,||RA,0.00,5,86,29.87,15,29.86,9.94,36,,,5,SYN07672509 11466 8//04 10033 20011 30111 40116 55001 69957 761// 91454 555 90315=,FM-12,4
72509014739,2019-01-03T10:19:00,29.86,34,41,,,,,76,,FEW:02 17 FEW:02 28 SCT:04 50,29.83,10.00,38,280,,9,MET11701/03/19 10:19:02 SPECI KBOS 031519Z 28008KT 10SM FEW017 FEW028 SCT050 05/01 A2986 RMK AO2 RAE02 P0000 T00500011 (DH),FM-16,6
72509014739,2019-01-03T10:54:00,29.83,34,42,T,,,,73,29.83,FEW:02 28 FEW:02 50 FEW:02 250,29.80,10.00,39,270,,11,MET11901/03/19 10:54:02 METAR KBOS 031554Z 27010KT 10SM FEW028 FEW050 FEW250 06/01 A2983 RMK AO2 RAE02 SLP102 P0000 T00560011,FM-15,7
72509014739,2019-01-03T11:54:00,29.81,33,45,0.00,,,,63,29.80,FEW:02 25 FEW:02 250,29.78,10.00,40,280,,10,MET10001/03/19 11:54:02 METAR KBOS 031654Z 28009KT 10SM FEW025 FEW250 07/01 A2981 RMK AO2 SLP093 T00720006,FM-15,7
72509014739,2019-01-03T12:54:00,29.81,30,45,0.00,,0.06,5,56,29.81,BKN:07 34 BKN:07 250,29.78,10.00,39,310,22,15,MET12801/03/19 12:54:02 METAR KBOS 031754Z 31013G19KT 10SM BKN034 BKN250 07/M01 A2981 RMK AO2 SLP094 60002 T00721011 10078 20028 55022,FM-15,7
72509014739,2019-01-03T13:00:00,,30,45,,,0.06,5,56,29.81,41,29.79,9.94,39,310,,15,SYN09272509 12666 63113 10072 21011 30087 40094 55022 69951 91754 333 10078 21005 91019 555 90318=,FM-12,4
72509014739,2019-01-03T13:54:00,29.81,29,45,0.00,,,,54,29.81,BKN:07 34,29.78,10.00,38,320,,13,MET09401/03/19 13:54:02 METAR KBOS 031854Z 32011KT 10SM BKN034 07/M02 A2981 RMK AO2 SLP095 T00721017,FM-15,7
72509014739,2019-01-03T14:54:00,29.84,28,45,0.00,,,,52,29.84,BKN:07 36,29.81,10.00,38,300,23,16,MET09701/03/19 14:54:02 METAR KBOS 031954Z 30014G20KT 10SM BKN036 07/M02 A2984 RMK AO2 SLP104 T00721022,FM-15,7
72509014739,2019-01-03T15:54:00,29.86,26,44,0.00,,-0.05,3,49,29.86,BKN:07 37,29.83,10.00,37,320,23,15,MET10301/03/19 15:54:02 METAR KBOS 032054Z 32013G20KT 10SM BKN037 07/M03 A2986 RMK AO2 SLP111 T00671033 53018,FM-15,7
72509014739,2019-01-03T16:00:00,,26,44,,,-0.05,3,49,29.86,41,29.84,9.94,37,320,,15,SYN07472509 32666 63213 10067 21033 30104 40111 53018 92054 333 91020 555 90321=,FM-12,4
72509014739,2019-01-03T16:54:00,29.89,26,42,0.00,,,,53,29.88,BKN:07 40,29.86,10.00,36,290,,14,MET09401/03/19 16:54:02 METAR KBOS 032154Z 29012KT 10SM BKN040 06/M03 A2989 RMK AO2 SLP120 T00561033,FM-15,7
72509014739,2019-01-03T17:54:00,29.91,25,41,0.00,,,,53,29.91,BKN:07 43,29.88,10.00,35,300,,10,MET09401/03/19 17:54:02 METAR KBOS 032254Z 30009KT 10SM BKN043 05/M04 A2991 RMK AO2 SLP129 T00501039,FM-15,7
72509014739,2019-01-03T18:54:00,29.93,26,40,0.00,,-0.07,1,58,29.93,BKN:07 47,29.90,10.00,35,290,,8,MET11201/03/19 18:54:02 METAR KBOS 032354Z 29007KT 10SM BKN047 04/M03 A2993 RMK AO2 SLP135 T00441033 10078 20039 51024,FM-15,7
72509014739,2019-01-03T19:00:00,,26,40,,,-0.07,1,58,29.93,41,29.91,9.94,35,290,,8,SYN08072509 32666 62907 10044 21033 30128 40135 51024 92354 333 10078 20006 555 90400=,FM-12,4
72509014739,2019-01-03T19:54:00,29.96,25,39,0.00,,,,57,29.95,FEW:02 45 BKN:07 150,29.93,10.00,34,290,,10,MET10101/03/19 19:54:01 METAR KBOS 040054Z 29009KT 10SM FEW045 BKN150 04/M04 A2996 RMK AO2 SLP143 T00391039,FM-15,7
72509014739,2019-01-03T20:54:00,29.96,23,38,0.00,,,,55,29.96,FEW:02 45 SCT:04 150,29.93,10.00,32,280,,11,MET10101/03/19 20:54:01 METAR KBOS 040154Z 28010KT 10SM FEW045 SCT150 03/M05 A2996 RMK AO2 SLP146 T00331050,FM-15,7
72509014739,2019-01-03T21:54:00,29.96,23,38,0.00,,-0.03,0,55,29.96,BKN:07 48,29.93,10.00,32,270,,8,MET10001/03/19 21:54:02 METAR KBOS 040254Z 27007KT 10SM BKN048 03/M05 A2996 RMK AO2 SLP145 T00331050 50010,FM-15,7
72509014739,2019-01-03T22:00:00,,23,38,,,0.03,9,55,29.96,41,29.94,9.94,32,270,,8,SYN06472509 32666 62707 10033 21050 30138 40145 50010 90254 555 90403=,FM-12,4
72509014739,2019-01-03T22:54:00,29.95,23,39,0.00,,,,53,29.95,OVC:08 43,29.92,10.00,33,260,,11,MET09401/03/19 22:54:02 METAR KBOS 040354Z 26010KT 10SM OVC043 04/M05 A2995 RMK AO2 SLP142 T00391050,FM-15,7
72509014739,2019-01-03T23:54:00,29.96,21,39,0.00,,,,48,29.96,OVC:08 42,29.93,10.00,32,270,20,14,MET10701/03/19 23:54:02 METAR KBOS 040454Z 27012G17KT 10SM OVC042 04/M06 A2996 RMK AO2 SLP146 T00391061 400780000,FM-15,7
72509014739,2019-01-03T23:59:00,,,,,,,,,,,,,,,,,SOD72224 HR PRECIPITATION (IN): 0.02  24 HR SNOWFALL (IN):T    24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 32AVERAGE STATION PRESSURE(D):29.897 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:1346 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.5 24 HR AVG TEMP (F): 39DEPART FROM NORMAL:  9  HEATING DEGREE DAYS: 26 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 46 LATEST NIGHT MIN TEMP(1900-0800 LST):30 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00T    T     0.00 0.00T     0.01 0.01T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-01-04T00:54:00,29.97,21,38,0.00,,-0.01,3,51,29.96,OVC:08 44,29.94,10.00,32,260,,10,MET11201/04/19 00:54:02 METAR KBOS 040554Z 26009KT 10SM OVC044 03/M06 A2997 RMK AO2 SLP147 T00331061 10044 20033 53002,FM-15,7
72509014739,2019-01-04T01:00:00,,21,38,,,-0.01,3,51,29.96,41,29.95,9.94,32,260,,10,SYN08072509 32666 82609 10033 21061 30141 40147 53002 90554 333 10044 20006 555 90406=,FM-12,4
72509014739,2019-01-04T01:54:00,29.98,21,38,0.00,,,,51,29.98,OVC:08 45,29.95,10.00,32,270,,9,MET10001/04/19 01:54:02 METAR KBOS 040654Z 27008KT 10SM OVC045 03/M06 A2998 RMK AO2 SLP151 T00331061 (ETM),FM-15,7
72509014739,2019-01-04T02:54:00,29.97,22,37,0.00,,,,54,29.97,OVC:08 45,29.94,10.00,32,220,,10,MET10001/04/19 02:54:02 METAR KBOS 040754Z 22009KT 10SM OVC045 03/M06 A2997 RMK AO2 SLP148 T00281056 (ETM),FM-15,7
72509014739,2019-01-04T03:54:00,29.95,23,37,0.00,,0.01,8,57,29.95,OVC:08 44,29.92,10.00,32,230,,9,MET10001/04/19 03:54:02 METAR KBOS 040854Z 23008KT 10SM OVC044 03/M05 A2995 RMK AO2 SLP142 T00281050 58005,FM-15,7
72509014739,2019-01-04T04:00:00,,23,37,,,0.01,8,57,29.95,41,29.93,9.94,32,230,,9,SYN06472509 32666 82308 10028 21050 30135 40142 58005 90854 555 90409=,FM-12,4
72509014739,2019-01-04T04:54:00,29.94,24,36,0.00,,,,62,29.94,BKN:07 43,29.91,10.00,32,220,,10,MET09401/04/19 04:54:02 METAR KBOS 040954Z 22009KT 10SM BKN043 02/M04 A2994 RMK AO2 SLP138 T00221044,FM-15,7
72509014739,2019-01-04T05:54:00,29.95,24,36,0.00,,,,62,29.95,BKN:07 43,29.92,10.00,32,220,,10,MET09401/04/19 05:54:02 METAR KBOS 041054Z 22009KT 10SM BKN043 02/M04 A2995 RMK AO2 SLP142 T00221044,FM-15,7
72509014739,2019-01-04T06:54:00,29.96,24,35,0.00,,-0.01,3,64,29.96,FEW:02 45 FEW:02 250,29.93,10.00,31,220,,8,MET12501/04/19 06:54:02 METAR KBOS 041154Z 22007KT 10SM FEW045 FEW250 02/M04 A2996 RMK AO2 SLP145 70002 T00171044 10033 20017 53003,FM-15,7
72509014739,2019-01-04T07:00:00,,24,35,,,-0.01,3,64,29.96,41,29.94,9.94,31,220,,8,SYN08672509 32666 22207 10017 21044 30138 40145 53003 91154 333 10078 20017 70005 555 90412=,FM-12,4
72509014739,2019-01-04T07:54:00,29.96,24,36,0.00,,,,62,29.96,FEW:02 45 FEW:02 120 FEW:02 250,29.93,10.00,32,210,,9,MET10801/04/19 07:54:02 METAR KBOS 041254Z 21008KT 10SM FEW045 FEW120 FEW250 02/M04 A2996 RMK AO2 SLP145 T00221044,FM-15,7
72509014739,2019-01-04T08:54:00,29.95,25,38,0.00,,,,60,29.95,FEW:02 50 FEW:02 180 FEW:02 250,29.92,10.00,33,220,,11,MET10801/04/19 08:54:02 METAR KBOS 041354Z 22010KT 10SM FEW050 FEW180 FEW250 03/M04 A2995 RMK AO2 SLP143 T00331039,FM-15,7
72509014739,2019-01-04T09:54:00,29.93,25,41,0.00,,0.03,8,53,29.93,FEW:02 50 FEW:02 180 SCT:04 250,29.90,10.00,35,210,,18,MET11401/04/19 09:54:02 METAR KBOS 041454Z 21016KT 10SM FEW050 FEW180 SCT250 05/M04 A2993 RMK AO2 SLP134 T00501039 58011,FM-15,7
72509014739,2019-01-04T10:00:00,,25,41,,,0.03,8,53,29.93,57,29.91,9.94,35,210,,18,SYN06472509 32766 42116 10050 21039 30128 40134 58011 91454 555 90415=,FM-12,4
72509014739,2019-01-04T10:54:00,29.89,25,43,0.00,,,,49,29.88,FEW:02 160 BKN:07 250,29.86,10.00,36,220,23,17,MET12201/04/19 10:54:02 METAR KBOS 041554Z 22015G20KT 10SM FEW160 BKN250 06/M04 A2989 RMK AO2 PK WND 22026/1530 SLP120 T00611039,FM-15,7
72509014739,2019-01-04T11:54:00,29.86,25,45,0.00,,,,46,29.85,FEW:02 140 BKN:07 250,29.83,10.00,37,210,,16,MET10101/04/19 11:54:02 METAR KBOS 041654Z 21014KT 10SM FEW140 BKN250 07/M04 A2986 RMK AO2 SLP110 T00721039,FM-15,7
72509014739,2019-01-04T12:54:00,29.84,25,47,0.00,,0.09,6,42,29.83,FEW:02 140 BKN:07 250,29.81,10.00,38,240,,16,MET11901/04/19 12:54:02 METAR KBOS 041754Z 24014KT 10SM FEW140 BKN250 08/M04 A2984 RMK AO2 SLP103 T00831039 10089 20011 56031,FM-15,7
72509014739,2019-01-04T13:00:00,,25,47,,,0.09,6,42,29.83,,29.82,9.94,38,240,,16,SYN08072509 32966 62414 10083 21039 30097 40103 56031 91754 333 10089 20011 555 90418=,FM-12,4
72509014739,2019-01-04T13:54:00,29.83,25,47,0.00,,,,42,29.82,FEW:02 140 BKN:07 250,29.80,10.00,38,230,,14,MET10101/04/19 13:54:02 METAR KBOS 041854Z 23012KT 10SM FEW140 BKN250 08/M04 A2983 RMK AO2 SLP099 T00831039,FM-15,7
72509014739,2019-01-04T14:54:00,29.82,26,47,0.00,,,,44,29.81,FEW:02 110 BKN:07 230,29.79,10.00,39,220,,14,MET10101/04/19 14:54:02 METAR KBOS 041954Z 22012KT 10SM FEW110 BKN230 08/M03 A2982 RMK AO2 SLP096 T00831033,FM-15,7
72509014739,2019-01-04T15:54:00,29.82,27,46,0.00,,0.01,5,47,29.82,FEW:02 110 OVC:08 210,29.79,10.00,38,210,,10,MET10701/04/19 15:54:02 METAR KBOS 042054Z 21009KT 10SM FEW110 OVC210 08/M03 A2982 RMK AO2 SLP098 T00781028 55005,FM-15,7
72509014739,2019-01-04T16:00:00,,27,46,,,0.01,5,47,29.82,,29.80,9.94,38,210,,10,SYN06472509 32966 82109 10078 21028 30091 40098 55005 92054 555 90421=,FM-12,4
72509014739,2019-01-04T16:54:00,29.82,28,44,0.00,,,,53,29.82,FEW:02 110 OVC:08 200,29.79,10.00,38,220,,9,MET10101/04/19 16:54:02 METAR KBOS 042154Z 22008KT 10SM FEW110 OVC200 07/M02 A2982 RMK AO2 SLP097 T00671022,FM-15,7
72509014739,2019-01-04T17:54:00,29.82,29,43,0.00,,,,58,29.82,OVC:08 200,29.79,10.00,37,190,,8,MET09401/04/19 17:54:02 METAR KBOS 042254Z 19007KT 10SM OVC200 06/M02 A2982 RMK AO2 SLP099 T00611017,FM-15,7
72509014739,2019-01-04T18:54:00,29.84,29,43,0.00,,-0.02,3,58,29.84,BKN:07 200,29.81,10.00,37,230,,13,MET11201/04/19 18:54:02 METAR KBOS 042354Z 23011KT 10SM BKN200 06/M02 A2984 RMK AO2 SLP104 T00611017 10083 20050 53006,FM-15,7
72509014739,2019-01-04T19:00:00,,29,43,,,-0.02,3,58,29.84,,29.82,9.94,37,230,,13,SYN08072509 32966 62311 10061 21017 30097 40104 53006 92354 333 10089 20017 555 90500=,FM-12,4
72509014739,2019-01-04T19:54:00,29.83,29,42,0.00,,,,60,29.83,OVC:08 200,29.80,10.00,37,230,,11,MET09401/04/19 19:54:01 METAR KBOS 050054Z 23010KT 10SM OVC200 06/M02 A2983 RMK AO2 SLP100 T00561017,FM-15,7
72509014739,2019-01-04T20:54:00,29.83,29,42,0.00,,,,60,29.83,OVC:08 200,29.80,10.00,37,210,,8,MET09401/04/19 20:54:01 METAR KBOS 050154Z 21007KT 10SM OVC200 06/M02 A2983 RMK AO2 SLP101 T00561017,FM-15,7
72509014739,2019-01-04T21:54:00,29.82,30,42,0.00,,0.02,8,62,29.81,OVC:08 200,29.79,10.00,37,210,,8,MET10001/04/19 21:54:02 METAR KBOS 050254Z 21007KT 10SM OVC200 06/M01 A2982 RMK AO2 SLP096 T00561011 58008,FM-15,7
72509014739,2019-01-04T22:00:00,,30,42,,,0.02,8,62,29.81,,29.80,9.94,37,210,,8,SYN06472509 32966 82107 10056 21011 30091 40096 58008 90254 555 90503=,FM-12,4
72509014739,2019-01-04T22:54:00,29.80,30,40,0.00,,,,68,29.79,SCT:04 200 OVC:08 220,29.77,10.00,36,220,,8,MET10101/04/19 22:54:02 METAR KBOS 050354Z 22007KT 10SM SCT200 OVC220 04/M01 A2980 RMK AO2 SLP089 T00441011,FM-15,7
72509014739,2019-01-04T23:54:00,29.77,31,40,0.00,,,,70,29.77,OVC:08 220,29.74,10.00,36,200,,8,MET10401/04/19 23:54:02 METAR KBOS 050454Z 20007KT 10SM OVC220 04/M01 A2977 RMK AO2 SLP080 T00441006 400890011,FM-15,7
72509014739,2019-01-04T23:59:00,,,,,,,,,,,,,,,,,SOD72224 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE(D):29.850 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:2354 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.2 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: 11  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-01-05T00:54:00,29.76,32,40,0.00,,0.06,6,73,29.76,OVC:08 220,29.73,10.00,37,210,,8,MET11101/05/19 00:54:02 METAR KBOS 050554Z 21007KT 10SM OVC220 04/00 A2976 RMK AO2 SLP077 T00440000 10061 20044 56019,FM-15,7
72509014739,2019-01-05T01:00:00,,32,40,,,0.06,6,73,29.76,,29.74,9.94,37,210,,8,SYN08072509 32966 82107 10044 20000 30070 40077 56019 90554 333 10061 20017 555 90506=,FM-12,4
72509014739,2019-01-05T01:54:00,29.75,32,40,0.00,,,,73,29.75,BKN:07 200 OVC:08 220,29.72,10.00,37,220,,8,MET10001/05/19 01:54:02 METAR KBOS 050654Z 22007KT 10SM BKN200 OVC220 04/00 A2975 RMK AO2 SLP075 T00440000,FM-15,7
72509014739,2019-01-05T02:54:00,29.74,32,40,0.00,,,,73,29.74,BKN:07 150 OVC:08 180,29.71,10.00,37,230,,6,MET10001/05/19 02:54:02 METAR KBOS 050754Z 23005KT 10SM BKN150 OVC180 04/00 A2974 RMK AO2 SLP070 T00440000,FM-15,7
72509014739,2019-01-05T03:54:00,29.72,33,40,0.00,,0.04,8,77,29.72,OVC:08 150,29.69,10.00,37,230,,7,MET09901/05/19 03:54:02 METAR KBOS 050854Z 23006KT 10SM OVC150 04/01 A2972 RMK AO2 SLP065 T00440006 58013,FM-15,7
72509014739,2019-01-05T04:00:00,,33,40,,,0.04,8,77,29.72,,29.70,9.94,37,230,,7,SYN06472509 32966 82306 10044 20006 30057 40065 58013 90854 555 90509=,FM-12,4
72509014739,2019-01-05T04:54:00,29.69,33,39,0.00,,,,79,29.68,SCT:04 55 SCT:04 120 OVC:08 150,29.66,9.00,37,180,,5,MET10601/05/19 04:54:02 METAR KBOS 050954Z 18004KT 9SM SCT055 SCT120 OVC150 04/01 A2969 RMK AO2 SLP052 T00390006,FM-15,7
72509014739,2019-01-05T05:54:00,29.68,35,40,T,,,,83,29.67,OVC:08 80,29.65,9.00,38,120,,3,MET10701/05/19 05:54:02 METAR KBOS 051054Z 12003KT 9SM OVC080 04/02 A2968 RMK AO2 RAB14E49 SLP049 P0000 T00440017,FM-15,7
72509014739,2019-01-05T06:54:00,29.66,36,40,T,-RA:02 |RA |RA,0.06,6,86,29.66,SCT:04 37 BKN:07 75 OVC:08 90,29.63,8.00,38,VRB,,3,MET14601/05/19 06:54:02 METAR KBOS 051154Z VRB03KT 8SM -RA SCT037 BKN075 OVC090 04/02 A2966 RMK AO2 RAB00 SLP043 P0000 60000 T00440022 10050 20039 56022,FM-15,7
72509014739,2019-01-05T07:00:00,,36,40,,||RA,0.06,6,86,29.66,41,29.64,7.46,38,,,3,SYN09272509 11662 8//03 10044 20022 30036 40043 56022 69901 761// 91154 333 10089 20039 555 90512=,FM-12,4
72509014739,2019-01-05T07:51:00,29.67,37,41,0.01,-RA:02 |RA |RA,,,87,,BKN:07 17 OVC:08 70,29.64,7.00,39,90,,3,MET10301/05/19 07:51:02 SPECI KBOS 051251Z 09003KT 7SM -RA BKN017 OVC070 05/03 A2967 RMK AO2 RAE1157B16 P0001,FM-16,7
72509014739,2019-01-05T07:54:00,29.67,37,41,0.01,-RA:02 BR:1 |RA |RA,,,86,29.67,FEW:02 12 BKN:07 17 OVC:08 70,29.64,5.00,39,100,,5,MET13001/05/19 07:54:02 METAR KBOS 051254Z 10004KT 5SM -RA BR FEW012 BKN017 OVC070 05/03 A2967 RMK AO2 RAE1157B16 SLP048 P0001 T00500028,FM-15,7
72509014739,2019-01-05T08:07:00,29.67,38,41,0.01,-RA:02 BR:1 |RA |RA,,,89,,BKN:07 11 OVC:08 17,29.64,3.00,40,110,,6,MET10501/05/19 08:07:02 SPECI KBOS 051307Z 11005KT 3SM -RA BR BKN011 OVC017 05/03 A2967 RMK AO2 P0001 T00500033,FM-16,7
72509014739,2019-01-05T08:35:00,29.68,39,42,0.02,-RA:02 BR:1 |RA |RA,,,89,,SCT:04 8 OVC:08 11,29.65,4.00,41,VRB,,3,MET10501/05/19 08:35:02 SPECI KBOS 051335Z VRB03KT 4SM -RA BR SCT008 OVC011 06/04 A2968 RMK AO2 P0002 T00560039,FM-16,7
72509014739,2019-01-05T08:52:00,29.68,39,43,,-RA:02 BR:1 |RA |RA,,,87,,BKN:07 8 OVC:08 11,29.65,5.00,41,360,,5,MET10501/05/19 08:52:02 SPECI KBOS 051352Z 36004KT 5SM -RA BR BKN008 OVC011 06/04 A2968 RMK AO2 P0002 FIBI (FA),FM-16,6
72509014739,2019-01-05T08:54:00,29.68,39,42,0.03,-RA:02 BR:1 |RA |RA,,,89,29.68,BKN:07 8 OVC:08 11,29.65,5.00,41,10,,5,MET11201/05/19 08:54:02 METAR KBOS 051354Z 01004KT 5SM -RA BR BKN008 OVC011 06/04 A2968 RMK AO2 SLP050 P0002 T00560039,FM-15,7
72509014739,2019-01-05T09:46:00,29.66,40,43,0.02,-RA:02 BR:1 |RA |RA,,,89,,OVC:08 9,29.63,2.00,42,40,,6,MET09801/05/19 09:46:02 SPECI KBOS 051446Z 04005KT 2SM -RA BR OVC009 06/04 A2966 RMK AO2 P0002 T00610044,FM-16,7
72509014739,2019-01-05T09:52:00,29.66,39,43,,-RA:02 BR:1 |RA |RA,,,87,,OVC:08 9,29.63,1.75,41,40,,5,MET10201/05/19 09:52:02 SPECI KBOS 051452Z 04004KT 1 3/4SM -RA BR OVC009 06/04 A2966 RMK AO2 P0002 FIBI (FA),FM-16,6
72509014739,2019-01-05T09:54:00,29.66,40,43,0.01,-RA:02 BR:1 |RA |RA,0.01,8,89,29.65,OVC:08 9,29.63,1.75,42,30,,5,MET12101/05/19 09:54:02 METAR KBOS 051454Z 03004KT 1 3/4SM -RA BR OVC009 06/04 A2966 RMK AO2 SLP042 P0002 60005 T00610044 58005,FM-15,7
72509014739,2019-01-05T10:00:00,,40,43,,||RA,0.01,8,89,29.65,8,29.64,1.74,42,30,,5,SYN08672509 11328 80304 10061 20044 30036 40042 58005 60017 761// 91454 333 96010 555 90515=,FM-12,4
72509014739,2019-01-05T10:03:00,29.65,40,43,T,-RA:02 BR:1 |RA |RA,,,89,,BKN:07 9 OVC:08 14,29.62,2.50,42,20,,7,MET10901/05/19 10:03:02 SPECI KBOS 051503Z 02006KT 2 1/2SM -RA BR BKN009 OVC014 06/04 A2965 RMK AO2 P0000 T00610044,FM-16,7
72509014739,2019-01-05T10:12:00,29.64,39,43,T,-RA:02 BR:1 |RA |RA,,,86,,BKN:07 9 OVC:08 14,29.61,3.00,41,10,,7,MET10501/05/19 10:12:02 SPECI KBOS 051512Z 01006KT 3SM -RA BR BKN009 OVC014 06/04 A2964 RMK AO2 P0000 T00610039,FM-16,7
72509014739,2019-01-05T10:54:00,29.61,39,43,0.01,-RA:02 BR:1 |RA |RA,,,86,29.60,OVC:08 8,29.58,4.00,41,10,,9,MET10501/05/19 10:54:02 METAR KBOS 051554Z 01008KT 4SM -RA BR OVC008 06/04 A2961 RMK AO2 SLP025 P0001 T00610039,FM-15,7
72509014739,2019-01-05T11:16:00,29.59,40,43,T,-RA:02 BR:1 |RA |RA,,,89,,BKN:07 9 OVC:08 48,29.56,2.50,42,30,,10,MET10901/05/19 11:16:02 SPECI KBOS 051616Z 03009KT 2 1/2SM -RA BR BKN009 OVC048 06/04 A2959 RMK AO2 P0000 T00610044,FM-16,7
72509014739,2019-01-05T11:22:00,29.59,40,43,T,-RA:02 BR:1 |RA |RA,,,89,,BKN:07 10 OVC:08 48,29.56,3.00,42,40,,10,MET10501/05/19 11:22:02 SPECI KBOS 051622Z 04009KT 3SM -RA BR BKN010 OVC048 06/04 A2959 RMK AO2 P0000 T00610044,FM-16,7
72509014739,2019-01-05T11:49:00,29.57,39,43,,-RA:02 BR:1 |RA |RA,,,87,,SCT:04 11 BKN:07 25 OVC:08 30,29.54,3.00,41,30,,13,MET12601/05/19 11:49:02 SPECI KBOS 051649Z 03011KT 3SM -RA BR SCT011 BKN025 OVC030 06/04 A2957 RMK AO2 RAE24B43 CIG 009 E P0000 (FA),FM-16,6
72509014739,2019-01-05T11:54:00,29.56,39,42,T,-RA:02 BR:1 |RA |RA,,,89,29.56,FEW:02 11 SCT:04 25 OVC:08 30,29.53,3.00,41,30,,13,MET14501/05/19 11:54:02 METAR KBOS 051654Z 03011KT 3SM -RA BR FEW011 SCT025 OVC030 06/04 A2956 RMK AO2 RAE24B43 CIG 024 E PRESFR SLP010 P0000 T00560039,FM-15,7
72509014739,2019-01-05T12:05:00,29.56,38,42,T,BR:1 ||,,,85,,FEW:02 9 OVC:08 30,29.53,3.00,40,20,,13,MET10701/05/19 12:05:02 SPECI KBOS 051705Z 02011KT 3SM BR FEW009 OVC030 06/03 A2956 RMK AO2 RAE02 P0000 T00560033,FM-16,7
72509014739,2019-01-05T12:20:00,29.55,38,42,T,BR:1 ||,,,85,,SCT:04 9 BKN:07 18 OVC:08 31,29.52,2.50,40,20,,13,MET12801/05/19 12:20:02 SPECI KBOS 051720Z 02011KT 2 1/2SM BR SCT009 BKN018 OVC031 06/03 A2955 RMK AO2 RAE02 CIG 008 E P0000 T00560033,FM-16,7
72509014739,2019-01-05T12:52:00,29.53,37,43,,BR:1 ||,,,81,,BKN:07 21 OVC:08 31,29.50,4.00,40,360,,13,MET10701/05/19 12:52:02 SPECI KBOS 051752Z 36011KT 4SM BR BKN021 OVC031 06/03 A2953 RMK AO2 RAE02 P0000 FIBI (FA),FM-16,6
72509014739,2019-01-05T12:54:00,29.53,38,42,T,BR:1 ||,0.04,5,85,29.53,FEW:02 9 BKN:07 21 OVC:08 31,29.50,4.00,40,360,,11,MET14501/05/19 12:54:02 METAR KBOS 051754Z 36010KT 4SM BR FEW009 BKN021 OVC031 06/03 A2953 RMK AO2 RAE02 SLP000 P0000 60006 T00560033 10061 20044 55012,FM-15,7
72509014739,2019-01-05T13:00:00,,38,42,,,0.04,5,85,29.53,8,29.51,3.73,40,360,,11,SYN09272509 11356 83610 10056 20033 39992 40000 55012 60021 710// 91754 333 10061 20044 555 90518=,FM-12,4
